img1,img2, label
backend/detection/cnn_model/authed_people/92beedfc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/222.png,0
backend/detection/cnn_model/authed_people/8ec876b4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/205.png,0
backend/detection/cnn_model/authed_people/9482db44-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/219.png,0
backend/detection/cnn_model/authed_people/92b9f61c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/109.png,0
backend/detection/cnn_model/authed_people/9526ea0e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/242.png,0
backend/detection/cnn_model/authed_people/90f90d9a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/299.png,0
backend/detection/cnn_model/authed_people/91592400-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/307.png,0
backend/detection/cnn_model/authed_people/9188b454-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/102.png,0
backend/detection/cnn_model/authed_people/9024238c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/910d558e-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f2db4c0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8f52a8ca-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9198295c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/90a8709c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/956c71aa-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/250.png,0
backend/detection/cnn_model/authed_people/90d12bfe-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/185.png,0
backend/detection/cnn_model/authed_people/950d5490-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/240.png,0
backend/detection/cnn_model/authed_people/91a20c6a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/90d6c6d6-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92b9f61c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/954a6e84-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f8e9dc6-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/28.png,0
backend/detection/cnn_model/authed_people/909eb368-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8ef04d74-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/912cfb46-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/64.png,0
backend/detection/cnn_model/authed_people/9464fb60-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/231.png,0
backend/detection/cnn_model/authed_people/91a6d3f8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/217.png,0
backend/detection/cnn_model/authed_people/937f5e02-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/148.png,0
backend/detection/cnn_model/authed_people/92ab0508-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/211.png,0
backend/detection/cnn_model/authed_people/94a7a5be-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/345.png,0
backend/detection/cnn_model/authed_people/925d790a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/172.png,0
backend/detection/cnn_model/authed_people/923aac04-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/144.png,0
backend/detection/cnn_model/authed_people/8fe1de50-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/333.png,0
backend/detection/cnn_model/authed_people/93f470fc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/906fa35c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92af3db2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/952c188a-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/947d866c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8f191876-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/941ce5d2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/88.png,0
backend/detection/cnn_model/authed_people/910d558e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/28.png,0
backend/detection/cnn_model/authed_people/94c49066-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/226.png,0
backend/detection/cnn_model/authed_people/942cd924-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/114.png,0
backend/detection/cnn_model/authed_people/90bd0f34-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/59.png,0
backend/detection/cnn_model/authed_people/92ab0508-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/953b5066-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/90298ae8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/93bdb1c0-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92213184-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/170.png,0
backend/detection/cnn_model/authed_people/92016bce-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/254.png,0
backend/detection/cnn_model/authed_people/9042a870-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/93ff7cea-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9441898c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/175.png,0
backend/detection/cnn_model/authed_people/93390a74-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/183.png,0
backend/detection/cnn_model/authed_people/95ae6236-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/180.png,0
backend/detection/cnn_model/authed_people/91ca752e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/35.png,0
backend/detection/cnn_model/authed_people/95081192-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/10.png,0
backend/detection/cnn_model/authed_people/90e59eb8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/284.png,0
backend/detection/cnn_model/authed_people/93579e76-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/263.png,0
backend/detection/cnn_model/authed_people/91d9a24c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/221.png,0
backend/detection/cnn_model/authed_people/9188b454-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/4.png,0
backend/detection/cnn_model/authed_people/9535fdf0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/29.png,0
backend/detection/cnn_model/authed_people/8f2886d0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/950d5490-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9014db52-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/952c188a-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/933e4642-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/47.png,0
backend/detection/cnn_model/authed_people/931a6b78-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/181.png,0
backend/detection/cnn_model/authed_people/9399eb50-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/311.png,0
backend/detection/cnn_model/authed_people/94981568-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91bb1f16-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93c76ea4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/154.png,0
backend/detection/cnn_model/authed_people/8fcc6016-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/343.png,0
backend/detection/cnn_model/authed_people/9179bb0c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/55.png,0
backend/detection/cnn_model/authed_people/95b3a822-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8f7ae920-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9188b454-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/234.png,0
backend/detection/cnn_model/authed_people/90d6c6d6-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91cfa8dc-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93579e76-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/234.png,0
backend/detection/cnn_model/authed_people/8effb49e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/102.png,0
backend/detection/cnn_model/authed_people/954a6e84-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/125.png,0
backend/detection/cnn_model/authed_people/9042a870-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8fc73488-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f3d291e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/24.png,0
backend/detection/cnn_model/authed_people/902d5b1e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/208.png,0
backend/detection/cnn_model/authed_people/901912da-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/161.png,0
backend/detection/cnn_model/authed_people/92960da6-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/95719c84-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9272a028-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/36.png,0
backend/detection/cnn_model/authed_people/906a9b32-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/46.png,0
backend/detection/cnn_model/authed_people/9441898c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/46.png,0
backend/detection/cnn_model/authed_people/925d790a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/94ef1ade-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92586fb4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/109.png,0
backend/detection/cnn_model/authed_people/938472fc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/146.png,0
backend/detection/cnn_model/authed_people/94e9a28e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/294.png,0
backend/detection/cnn_model/authed_people/940ef44a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/313.png,0
backend/detection/cnn_model/authed_people/90c729b0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/248.png,0
backend/detection/cnn_model/authed_people/91bb1f16-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/256.png,0
backend/detection/cnn_model/authed_people/9464fb60-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/902d5b1e-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92f6e16c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/345.png,0
backend/detection/cnn_model/authed_people/9198295c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/93bdb1c0-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9399eb50-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/94fdead2-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f3d291e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/175.png,0
backend/detection/cnn_model/authed_people/949d48c6-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91defb02-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93c76ea4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9262eda4-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f38374c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8f14544e-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/95081192-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/184.png,0
backend/detection/cnn_model/authed_people/94bf2874-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/240.png,0
backend/detection/cnn_model/authed_people/94a2415a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/351.png,0
backend/detection/cnn_model/authed_people/9243850e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/89.png,0
backend/detection/cnn_model/authed_people/95a9be20-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/199.png,0
backend/detection/cnn_model/authed_people/8fb96074-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/31.png,0
backend/detection/cnn_model/authed_people/93a426d8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9468448c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9446bf6a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8f330402-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/937f5e02-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/95a9be20-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8fe1de50-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/95719c84-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93ae5fcc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/93252374-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9005d058-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91e92dca-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/92cd8790-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/63.png,0
backend/detection/cnn_model/authed_people/8f2335c2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/95c94b32-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/94b1cc88-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/297.png,0
backend/detection/cnn_model/authed_people/93c26b8e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/211.png,0
backend/detection/cnn_model/authed_people/90d6c6d6-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/907a77fa-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8fb96074-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/55.png,0
backend/detection/cnn_model/authed_people/9136f0d8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/922b542a-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9421c994-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9468448c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9446bf6a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/333.png,0
backend/detection/cnn_model/authed_people/9441898c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/134.png,0
backend/detection/cnn_model/authed_people/948d533a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8f42e534-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9117fd9a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/275.png,0
backend/detection/cnn_model/authed_people/9352be56-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/351.png,0
backend/detection/cnn_model/authed_people/928c59aa-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/262.png,0
backend/detection/cnn_model/authed_people/90d12bfe-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91d51b82-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93579e76-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/168.png,0
backend/detection/cnn_model/authed_people/90618a92-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9281bf72-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/95b3a822-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/949d48c6-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/919cc840-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/92b4ba80-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/91f22e66-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/163.png,0
backend/detection/cnn_model/authed_people/92e16ea4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/339.png,0
backend/detection/cnn_model/authed_people/954017b8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/92.png,0
backend/detection/cnn_model/authed_people/93483346-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/168.png,0
backend/detection/cnn_model/authed_people/900b5910-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/9211ccbc-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9024238c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/93390a74-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9243850e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/117.png,0
backend/detection/cnn_model/authed_people/8ed71462-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/94a2415a-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9554846e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/167.png,0
backend/detection/cnn_model/authed_people/90a410ce-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/905c46f4-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9188b454-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/163.png,0
backend/detection/cnn_model/authed_people/9192f43c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91b153d2-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/90946caa-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/224.png,0
backend/detection/cnn_model/authed_people/948d533a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/251.png,0
backend/detection/cnn_model/authed_people/9379073c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/255.png,0
backend/detection/cnn_model/authed_people/92266118-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91b153d2-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9464fb60-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8f80f02c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/90b2ecca-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/95679a22-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/929b54f0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/258.png,0
backend/detection/cnn_model/authed_people/9431d6e0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/923ec064-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/91741620-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/21.png,0
backend/detection/cnn_model/authed_people/92d33348-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/955d1868-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/924e255e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/101.png,0
backend/detection/cnn_model/authed_people/8f72bd2c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/91b66ba6-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f14544e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/116.png,0
backend/detection/cnn_model/authed_people/9207014c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/93efa9fa-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f0ed55a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/40.png,0
backend/detection/cnn_model/authed_people/8f95158e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/218.png,0
backend/detection/cnn_model/authed_people/958c5efc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/40.png,0
backend/detection/cnn_model/authed_people/90eaa700-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/323.png,0
backend/detection/cnn_model/authed_people/933e4642-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/269.png,0
backend/detection/cnn_model/authed_people/90650f3c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/140.png,0
backend/detection/cnn_model/authed_people/8fe71adc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8f77682c-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93620f64-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/95a9be20-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/8f6862d2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/91.png,0
backend/detection/cnn_model/authed_people/93b3473a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/258.png,0
backend/detection/cnn_model/authed_people/94c49066-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/92213184-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9526ea0e-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/129.png,0
backend/detection/cnn_model/authed_people/8edd29ba-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/289.png,0
backend/detection/cnn_model/authed_people/9252b8b2-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/1.png,0
backend/detection/cnn_model/authed_people/91ed89b0-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/52.png,0
backend/detection/cnn_model/authed_people/93eb3302-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/164.png,0
backend/detection/cnn_model/authed_people/958c5efc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/216.png,0
backend/detection/cnn_model/authed_people/93b868aa-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/227.png,0
backend/detection/cnn_model/authed_people/95679a22-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/236.png,0
backend/detection/cnn_model/authed_people/91e92dca-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/93dbbe5e-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9005d058-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/950d5490-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/90a410ce-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/222.png,0
backend/detection/cnn_model/authed_people/9136f0d8-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/8f4ddd72-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/909eb368-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/95.png,0
backend/detection/cnn_model/authed_people/9042a870-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/216.png,0
backend/detection/cnn_model/authed_people/8ef04d74-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/938f276a-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/93efa9fa-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/129.png,0
backend/detection/cnn_model/authed_people/8ffbaca4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/90b758dc-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/9300ed42-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/352.png,0
backend/detection/cnn_model/authed_people/92586fb4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/26.png,0
backend/detection/cnn_model/authed_people/90331b94-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/156.png,0
backend/detection/cnn_model/authed_people/93f470fc-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/95679a22-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/953b5066-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/933e4642-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/95d3ec36-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/93c26b8e-5eab-11ef-bbcf-e63bca865d36.png,1
backend/detection/cnn_model/authed_people/95823756-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/204.png,0
backend/detection/cnn_model/authed_people/8fdc8266-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/133.png,0
backend/detection/cnn_model/authed_people/9089df9c-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/306.png,0
backend/detection/cnn_model/authed_people/9262eda4-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/train/87.png,0
backend/detection/cnn_model/authed_people/948d533a-5eab-11ef-bbcf-e63bca865d36.png,backend/detection/cnn_model/authed_people/955841da-5eab-11ef-bbcf-e63bca865d36.png,1
